playId,pffPlayId,playType,playTypePrecise,gameId,eliasGameId,sdrEventId,espnScheduleId,espnEventId,pffGameId,sisGameId,gsisGameKey,uniqPlayId,ngsPlaylistKey,teamId,league,teamImageId,teamFullName,team,teamAbbrevName,teamNickName,inFBS,inFCS,activeFBSTeam,activeFCSTeam,teamColor,gameConference,gamepassAwayTeam,gamepassHomeTeam,gamepassDate,seasonYear,gamepassSeasonType,gamepassWeek,wallClock,poss,possAbbrevName,possTeamId,possTeamImageId,side,possession,week,date,gameDate,home,away,team,teamAbbrevName,opponent,opponentAbbrevName,opponentImageId,opponentId,teamPriorScore,opponentPriorScore,teamAfterScore,opponentAfterScore,downStart,distToFirstStart,goalDistStart,pos,startWp,wpa,startEp,epa,yards,driveNumber,driveStartQuarter,driveStartDistance,driveStartingClock,drivePlays,driveYards,driveTimeOfPossession,driveHowEnded,quarter,gameClock,teamFinalScore,opponentFinalScore,opponentCurrentScore,teamCurrentScore,driveTeamOnOffense,description,game,Game Date,week,qtr,los,down,dist,yds,abbrevName,opponentAbbrevName,poss,ngsPlaySummaryData,tmnDataPublicManualHasPublicHighlight,Date,GameId,PlayId,Qtr,SecsLeftInQ,Team,Opponent,TeamCurrentScore,OppCurrentScore,Down,Dist,LOS,PlayType,DriveNumber,PlayNum,Yds,Sack,Interception,FumbleLost,Incomplete,2PtChoice,2PtResult,FGDist,DriveResult,DesignedQBRun,DefensiveTD,Aborted,Onside,TOleft,OppTOLeft,PlayDesc,TmSpread,OddsTotal,PFFPlayID,reportId
4514,6905087,RUSH,Rush,29563,,,,,29563,,409083,29563-4514,"409083, 4514",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,24,24,31,2,4,26,26,,,-3.046535319013422,-0.42232520822152014,6,21,4,74,533,15,74,413,Touchdown,4,276,24,31,24,24,false,(4:36) (HOU 44) Dean Connors rushes for 6 yards. Tackle by (BAY D11) Keaton Thomas.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,26,2,4,6,BAY,HOU,HOU,false,false,2025-11-29,29563,4514,4,276,Baylor,Houston,24,24,2,4,26,RUSH,21,11,6,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,(4:36) (HOU 44) Dean Connors rushes for 6 yards. Tackle by (BAY D11) Keaton Thomas.,-2,57,6905087,326-undefined
4540,6905125,RUSH,Rush,29563,,,,,29563,,409083,29563-4540,"409083, 4540",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,24,24,31,1,10,20,20,,,-3.4633854295735134,0.7820888214460388,-1,21,4,74,533,15,74,413,Touchdown,4,241,24,31,24,24,false,(4:01) (HOU 01) Conner Weigman rushes for -1 yards. Tackle by (BAY D17) Tyler Turner.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,20,1,10,-1,BAY,HOU,HOU,false,false,2025-11-29,29563,4540,4,241,Baylor,Houston,24,24,1,10,20,RUSH,21,12,-1,0,0,0,0,0,,0,Touchdown,1,0,0,0,3,3,(4:01) (HOU 01) Conner Weigman rushes for -1 yards. Tackle by (BAY D17) Tyler Turner.,-2,57,6905125,326-undefined
4566,6905139,RUSH,Rush,29563,,,,,29563,,409083,29563-4566,"409083, 4566",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,24,24,31,2,11,21,21,,,-2.6708875834102064,-0.3845101668667304,8,21,4,74,533,15,74,413,Touchdown,4,204,24,31,24,24,false,(3:24) (HOU 44) Dean Connors rushes for 8 yards. Tackle by (BAY D24) Micah Gifford.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,21,2,11,8,BAY,HOU,HOU,false,false,2025-11-29,29563,4566,4,204,Baylor,Houston,24,24,2,11,21,RUSH,21,13,8,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,(3:24) (HOU 44) Dean Connors rushes for 8 yards. Tackle by (BAY D24) Micah Gifford.,-2,57,6905139,326-undefined
4592,6905172,PENALTY,PassPenalty,29563,,,,,29563,,409083,29563-4592,"409083, 4592",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,24,24,31,3,3,13,13,,,-3.0504128934073385,-1.6195567976809448,0,21,4,74,533,15,74,413,Touchdown,4,164,24,31,24,24,false,"Penalty on (BAY D03) Devyn Bobby, First Down.",HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,13,3,3,0,BAY,HOU,HOU,false,false,2025-11-29,29563,4592,4,164,Baylor,Houston,24,24,3,3,13,PENALTY,21,0,0,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,"Penalty on (BAY D03) Devyn Bobby, First Down.",-2,57,6905172,326-undefined
4629,6905250,RUSH,Rush,29563,,,,,29563,,409083,29563-4629,"409083, 4629",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,24,24,31,1,2,2,2,,,-4.648973474279736,0.21432187289119403,1,21,4,74,533,15,74,413,Touchdown,4,159,24,31,24,24,false,(2:39) (HOU 44) Dean Connors rushes for 1 yard. Tackle by (BAY D42) Jeremy Evans.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,2,1,2,1,BAY,HOU,HOU,false,false,2025-11-29,29563,4629,4,159,Baylor,Houston,24,24,1,2,2,RUSH,21,14,1,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,(2:39) (HOU 44) Dean Connors rushes for 1 yard. Tackle by (BAY D42) Jeremy Evans.,-2,57,6905250,326-undefined
4655,6905433,RUSH,Rush,29563,,,,,29563,,409083,29563-4655,"409083, 4655",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,24,24,31,2,1,1,1,,,-4.431799135516123,-2.5614073967363433,1,21,4,74,533,15,74,413,Touchdown,4,120,24,31,24,24,false,Touchdown Houston - (2:00) (HOU 44) Dean Connors rushes for 1 yard.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,1,2,1,1,BAY,HOU,HOU,false,false,2025-11-29,29563,4655,4,120,Baylor,Houston,24,24,2,1,1,RUSH,21,15,1,0,0,0,0,0,,0,Touchdown,0,0,0,0,3,3,Touchdown Houston - (2:00) (HOU 44) Dean Connors rushes for 1 yard.,-2,57,6905433,326-undefined
4688,6905469,XPA,XPA,29563,,,,,29563,,409083,29563-4688,"409083, 4688",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,24,24,31,,,3,3,,,-0.96,-0.040000000000000036,,21,4,74,533,15,74,413,Touchdown,4,120,24,31,30,24,false,(HOU S92) Ethan Sanchez extra point is good.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,3,0,-,0,BAY,HOU,HOU,false,false,2025-11-29,29563,4688,4,120,Baylor,Houston,24,30,0,-,3,XPA,21,0,0,0,0,0,0,1,MADE,0,Touchdown,0,0,0,0,3,3,(HOU S92) Ethan Sanchez extra point is good.,-2,57,6905469,326-undefined
4708,6905609,KICKOFF,Kickoff,29563,,,,,29563,,409083,29563-4708,"409083, 4708",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,31,24,31,,,65,65,,,0.20939114224074037,0.06863287868549414,,22,4,75,120,7,62,77,Downs,4,120,24,31,31,24,true,71 Yard Kickoff by (HOU S96) Zac Yoakam. Touchback.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,65,0,-,0,BAY,HOU,BAY,false,false,2025-11-29,29563,4708,4,120,Baylor,Houston,24,31,0,-,65,KICKOFF,22,0,0,0,0,0,0,0,,0,Downs,0,0,0,0,3,3,71 Yard Kickoff by (HOU S96) Zac Yoakam. Touchback.,-2,57,6905609,326-undefined
4726,6905666,PASS,Pass,29563,,,,,29563,,409083,29563-4726,"409083, 4726",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,31,24,31,1,10,75,75,,,0.2789374738628635,2.0523397355595456,48,22,4,75,120,7,62,77,Downs,4,117,24,31,31,24,true,(1:57) (BAY 13) Sawyer Robertson pass complete to (BAY 16) Kobe Prentice for 48 yards. Tackle by (HOU D15) Will James.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,75,1,10,48,BAY,HOU,BAY,false,false,2025-11-29,29563,4726,4,117,Baylor,Houston,24,31,1,10,75,PASS,22,1,48,0,0,0,0,0,,0,Downs,0,0,0,0,3,3,(1:57) (BAY 13) Sawyer Robertson pass complete to (BAY 16) Kobe Prentice for 48 yards. Tackle by (HOU D15) Will James.,-2,57,6905666,326-undefined
4754,6905685,PASS,Pass,29563,,,,,29563,,409083,29563-4754,"409083, 4754",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,31,24,31,1,10,27,27,,,2.3585923358503416,0.8847614341638773,9,22,4,75,120,7,62,77,Downs,4,97,24,31,31,24,true,(1:37) (BAY 13) Sawyer Robertson pass complete to (BAY 16) Kobe Prentice for 9 yards. Tackle by (HOU D08) Kentrell Webb.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,27,1,10,9,BAY,HOU,BAY,false,false,2025-11-29,29563,4754,4,97,Baylor,Houston,24,31,1,10,27,PASS,22,2,9,0,0,0,0,0,,0,Downs,0,0,0,0,3,3,(1:37) (BAY 13) Sawyer Robertson pass complete to (BAY 16) Kobe Prentice for 9 yards. Tackle by (HOU D08) Kentrell Webb.,-2,57,6905685,326-undefined
4782,6905705,PASS,Pass,29563,,,,,29563,,409083,29563-4782,"409083, 4782",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,31,24,31,2,1,18,18,,,3.255129291393069,-0.10212441208933945,5,22,4,75,120,7,62,77,Downs,4,73,24,31,31,24,true,(1:13) (BAY 13) Sawyer Robertson pass complete to (BAY 16) Kobe Prentice for 5 yards. Tackle by (HOU D01) Latrell McCutchin Sr..,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,18,2,1,5,BAY,HOU,BAY,false,false,2025-11-29,29563,4782,4,73,Baylor,Houston,24,31,2,1,18,PASS,22,3,5,0,0,0,0,0,,0,Downs,0,0,0,0,3,3,(1:13) (BAY 13) Sawyer Robertson pass complete to (BAY 16) Kobe Prentice for 5 yards. Tackle by (HOU D01) Latrell McCutchin Sr..,-2,57,6905705,326-undefined
4810,6905734,PASS,Pass,29563,,,,,29563,,409083,29563-4810,"409083, 4810",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,31,24,31,1,10,13,13,,,3.1543288379946155,-0.49349415092519017,0,22,4,75,120,7,62,77,Downs,4,69,24,31,31,24,true,(1:09) (BAY 13) Sawyer Robertson pass incomplete,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,13,1,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,4810,4,69,Baylor,Houston,24,31,1,10,13,PASS,22,4,0,0,0,0,1,0,,0,Downs,0,0,0,0,3,3,(1:09) (BAY 13) Sawyer Robertson pass incomplete,-2,57,6905734,326-undefined
4836,6905788,PASS,Pass,29563,,,,,29563,,409083,29563-4836,"409083, 4836",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,31,24,31,2,10,13,13,,,2.667232431317365,-0.6119270552498279,0,22,4,75,120,7,62,77,Downs,4,61,24,31,31,24,true,(1:01) (BAY 13) Sawyer Robertson pass incomplete to (BAY 06) Ashtyn Hawkins,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,13,2,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,4836,4,61,Baylor,Houston,24,31,2,10,13,PASS,22,5,0,0,0,0,1,0,,0,Downs,0,0,0,0,3,3,(1:01) (BAY 13) Sawyer Robertson pass incomplete to (BAY 06) Ashtyn Hawkins,-2,57,6905788,326-undefined
4862,6905825,PASS,Pass,29563,,,,,29563,,409083,29563-4862,"409083, 4862",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,31,24,31,3,10,13,13,,,2.063238505144232,-0.08796770970379884,0,22,4,75,120,7,62,77,Downs,4,56,24,31,31,24,true,(:56) (BAY 13) Sawyer Robertson pass incomplete to (BAY 83) Jadon Porter,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,13,3,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,4862,4,56,Baylor,Houston,24,31,3,10,13,PASS,22,6,0,0,0,0,1,0,,0,Downs,0,0,0,0,3,3,(:56) (BAY 13) Sawyer Robertson pass incomplete to (BAY 83) Jadon Porter,-2,57,6905825,326-undefined
4888,6906006,PASS,Pass,29563,,,,,29563,,409083,29563-4888,"409083, 4888",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,BAY,BAY,100000118,TXBA,OFF,true,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,31,24,31,4,10,13,13,,,1.9764112241723781,-2.0045359421027116,0,22,4,75,120,7,62,77,Downs,4,50,24,31,31,24,true,(:50) (BAY 13) Sawyer Robertson pass incomplete,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,13,4,10,0,BAY,HOU,BAY,false,false,2025-11-29,29563,4888,4,50,Baylor,Houston,24,31,4,10,13,PASS,22,7,0,0,0,0,1,0,,0,Downs,0,0,0,0,3,2,(:50) (BAY 13) Sawyer Robertson pass incomplete,-2,57,6906006,326-undefined
4914,6906051,RUSH,Rush,29563,,,,,29563,,409083,29563-4914,"409083, 4914",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,31,24,31,1,10,87,87,,,-0.002137564345365483,0.005897421141724028,1,23,4,87,43,3,17,43,End of Game,4,43,24,31,31,24,false,(:43) (HOU 01) Conner Weigman rushes for 1 yard. Tackle by (BAY D24) Micah Gifford. Assist by (BAY D32) Emar'rion Winston.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,87,1,10,1,BAY,HOU,HOU,false,false,2025-11-29,29563,4914,4,43,Baylor,Houston,24,31,1,10,87,RUSH,23,1,1,0,0,0,0,0,,0,End of Game,1,0,0,0,3,2,(:43) (HOU 01) Conner Weigman rushes for 1 yard. Tackle by (BAY D24) Micah Gifford. Assist by (BAY D32) Emar'rion Winston.,-2,57,6906051,326-undefined
4940,6906094,RUSH,Rush,29563,,,,,29563,,409083,29563-4940,"409083, 4940",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,31,24,31,2,9,86,86,,,0.003838347117085602,-0.00610390064250776,8,23,4,87,43,3,17,43,End of Game,4,38,24,31,31,24,false,(:38) (HOU 01) Conner Weigman rushes for 8 yards. Tackle by (BAY D24) Micah Gifford.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,86,2,9,8,BAY,HOU,HOU,false,false,2025-11-29,29563,4940,4,38,Baylor,Houston,24,31,2,9,86,RUSH,23,2,8,0,0,0,0,0,,0,End of Game,1,0,0,0,2,2,(:38) (HOU 01) Conner Weigman rushes for 8 yards. Tackle by (BAY D24) Micah Gifford.,-2,57,6906094,326-undefined
4966,6906137,RUSH,Rush,29563,,,,,29563,,409083,29563-4966,"409083, 4966",100000118,NCAA,TXBA,Baylor Bears,Baylor Bears,BAY,Bears,true,,,,#003015,Big 12,Houston,Baylor,11292025,2025,REG,14,,HOU,HOU,100000182,TXHO,DEF,false,W14,2025-11-29,2025-11-29 12:00:00,true,false,BAY,BAY,HOU,HOU,TXHO,100000182,24,31,24,31,3,1,78,78,,,-0.0021864214928491513,0.002157704045260349,8,23,4,87,43,3,17,43,End of Game,4,30,24,31,31,24,false,(:30) (HOU 01) Conner Weigman rushes for 8 yards.,HOU 31 @ BAY 24,2025-11-29 12:00:00,W14,4,78,3,1,8,BAY,HOU,HOU,false,false,2025-11-29,29563,4966,4,30,Baylor,Houston,24,31,3,1,78,RUSH,23,3,8,0,0,0,0,0,,0,End of Game,1,0,0,0,1,2,(:30) (HOU 01) Conner Weigman rushes for 8 yards.,-2,57,6906137,326-undefined
